type,title,note text,source location,tags,notebooks,study set,last updated,created
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/29?lang=eng&id=p10,Wisdom; Planning,,Default Set,2018-02-17T12:49:31.838Z,2010-11-24T17:50:57.689Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1995/10/perfection-pending?lang=eng&id=title1,Perfection,,Default Set,2018-02-11T21:14:13.239Z,2018-02-11T21:14:13.239Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/pgp/moses/6?lang=eng&id=p64-p65,Baptism,,Default Set,2018-02-11T20:28:02.206Z,2018-02-11T20:28:02.206Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/pgp/moses/5?lang=eng&id=p6-p7,Sacrifice,,Default Set,2018-02-11T20:25:45.724Z,2018-02-11T20:25:45.724Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/alma/37?lang=eng&id=p6,Diligence; Patience,,Default Set,2018-01-31T14:19:56.093Z,2012-03-25T13:07:46.304Z
highlight,,,https://www.churchofjesuschrist.org/study/ensign/2002/09/hope-for-parents-of-wayward-children?lang=eng&id=p4-p7,Wayward Children,,Default Set,2018-01-28T16:31:49.381Z,2018-01-28T16:31:49.381Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/27?lang=eng&id=p14,Parenting; Wayward Children; Prayer,,Default Set,2018-01-28T16:29:34.314Z,2014-04-23T13:08:32.210Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/26?lang=eng&id=p38,Persecution,,Default Set,2018-01-28T16:20:38.041Z,2018-01-28T16:20:38.041Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/26?lang=eng&id=p6,Church Discipline; Anti-Mormon,,Default Set,2018-01-26T15:13:12.244Z,2011-12-15T12:45:18.023Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/nt/heb/4?lang=eng&id=p2,Testimony; Faith,,Default Set,2018-01-26T04:35:06.358Z,2014-11-27T16:28:16.869Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/25?lang=eng&id=p22,Church; Unity,,Default Set,2018-01-24T17:07:46.903Z,2014-04-21T13:26:51.570Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/24?lang=eng&id=p13-p15,Adversity; Strength; Submissiveness,,Default Set,2018-01-21T23:31:58.830Z,2011-12-11T12:11:43.892Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/moro/8?lang=eng&id=p22,Atonement; Law; Accountability,,Default Set,2017-12-31T17:48:24.061Z,2013-01-29T13:28:04.417Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/59?lang=eng&id=p9,Sanctification; Sabbath Day,,Default Set,2017-12-31T17:44:53.916Z,2013-06-07T00:15:41.892Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/59?lang=eng&id=p7,Gratitude,,Default Set,2017-12-31T17:44:12.829Z,2012-12-13T19:34:09.574Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/matt/6?lang=eng&id=p30-p34,Priorities; Balance; Wealth; Worry,,Default Set,2017-12-28T16:25:10.769Z,2011-07-03T20:56:23.043Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/19?lang=eng&id=p8,Selfishness,,Default Set,2017-12-28T16:09:45.908Z,2017-12-28T16:09:45.908Z
reference,,,https://www.churchofjesuschrist.org/study/general-conference/1999/10/an-high-priest-of-good-things-to-come?lang=eng&id=p16,Adversity; Cheerfulness; Optimism,,Default Set,2017-12-27T13:59:07.142Z,2017-12-27T13:56:23.566Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1999/10/an-high-priest-of-good-things-to-come?lang=eng&id=p22-p25,Patience; Encouragement; Stories; Fatherhood,,Default Set,2017-12-23T18:25:59.847Z,2017-09-18T11:36:50.331Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/18?lang=eng&id=p30,Memories,,Default Set,2017-12-17T15:39:47.367Z,2016-04-21T18:09:46.994Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/15?lang=eng&id=p26-p27,Justice; No Redemption In Sin,,Default Set,2017-12-17T15:26:09.896Z,2013-03-22T16:01:36.466Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/rev/20?lang=eng&id=p6,First Resurrection,,Default Set,2017-12-16T17:46:03.095Z,2015-12-21T14:36:44.222Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/alma/40?lang=eng&id=p16,First Resurrection,,Default Set,2017-12-16T17:44:18.809Z,2017-12-16T17:44:18.809Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/14?lang=eng&id=p5,Atonement,,Default Set,2017-12-16T17:29:16.241Z,2011-11-27T12:30:57.300Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/14?lang=eng&id=p2,Beauty,,Default Set,2017-12-14T16:25:09.389Z,2017-12-14T16:25:09.389Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/13?lang=eng&id=p27,Doctrines Principles Applications; Law; Law of Moses; Commandments,,Default Set,2017-12-10T16:22:52.710Z,2016-04-04T09:08:46.613Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/teachings-of-presidents-of-the-church-ezra-taft-benson/chapter-11-follow-the-living-prophet?lang=eng&id=p9,Prophets,,Default Set,2017-12-03T13:29:54.786Z,2017-12-03T13:29:54.786Z
reference,,,https://www.churchofjesuschrist.org/study/liahona/1981/06/fourteen-fundamentals-in-following-the-prophet?lang=eng&id=p17,Scriptures; Prophets,,Default Set,2017-12-03T13:29:26.671Z,2017-11-26T23:44:11.447Z
highlight,,"<div>Without a plan and a clear direction, they wasted time and effort.</div>",https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/7?lang=eng&id=p4,Planning; Goals; Direction,,Default Set,2017-12-03T13:06:12.672Z,2014-01-30T13:59:37.578Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/preach-my-gospel-a-guide-to-missionary-service/how-do-i-use-time-wisely?lang=eng&id=p2,Planning; Goals,,Default Set,2017-12-03T13:05:39.115Z,2014-06-27T04:22:38.036Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/6?lang=eng&id=p1,Record-Keeping,,Default Set,2017-12-03T12:59:35.001Z,2016-02-26T16:13:39.283Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/3-ne/23?lang=eng&id=p11,Scriptures; Journal; Record-Keeping,,Default Set,2017-12-03T12:59:22.693Z,2017-04-10T14:24:46.572Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/4?lang=eng&id=p26,Generosity; Giving; Generosity (Giving),,Default Set,2017-12-03T12:47:36.801Z,2011-10-02T11:57:58.918Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/4?lang=eng&id=p24,Generosity; Giving; Generosity (Giving),,Default Set,2017-12-02T13:31:18.871Z,2012-12-27T13:36:45.538Z
reference,,"<div>Praying always does not mean that every thought and every sentence explicitly mentions Jesus Christ. Rather, it means He is never far from our thoughts, because we have thought of Him and His Gospel recently, and because we act so that the Spirit can be with us as a constant companion. <br />
 <br />
In this way, we come to know Him. We think of Him frequently, He comes to mind when we need help, and we develop a relationship with Him.</div>",https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/5?lang=eng&id=p13,Pray Always; Service; Conversion; Thoughts,,Default Set,2017-11-28T14:02:05.885Z,2011-10-02T12:00:57.712Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/44?lang=eng&id=p1-p3,Missionary Work,,Default Set,2017-11-28T13:51:23.190Z,2017-08-26T22:38:20.467Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/24?lang=eng&id=p13,Miracles,,Default Set,2017-11-28T13:48:19.415Z,2012-07-08T05:03:40.027Z
highlight,,,https://www.churchofjesuschrist.org/study/liahona/1981/06/fourteen-fundamentals-in-following-the-prophet?lang=eng&id=title1-p1,Favourite Talks; Prophets,,Default Set,2017-11-26T23:51:01.813Z,2017-11-26T23:40:35.485Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/nt/eph/6?lang=eng&id=p13-p17,Armor of God,,Default Set,2017-11-26T17:48:07.211Z,2017-11-26T17:47:25.915Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/84?lang=eng&id=p45-p47,Light; Holy Ghost; Truth,,Default Set,2017-11-26T17:45:33.667Z,2012-03-12T12:29:57.598Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/mosiah/3?lang=eng&id=p20,Missionary Work,,Default Set,2017-11-23T15:28:32.665Z,2017-11-23T15:28:13.066Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bd/marriage?lang=eng&id=p2,Parenting; Celestial Kingdom; Life After Death; Plan of Salvation,,Default Set,2017-11-08T15:23:18.924Z,2017-11-08T15:22:50.607Z
reference,,,https://www.churchofjesuschrist.org/study/broadcasts/article/ces-devotionals/2013/01/that-we-might-not-shrink-d-c-19-18?lang=eng&id=p33-p34,Blessings; Trust in God; Priesthood Blessing; Faith; But If Not,,Default Set,2017-11-06T15:15:43.448Z,2017-04-30T16:49:09.635Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/jacob/6?lang=eng&id=p2-p3,Missionary Work,,Default Set,2017-11-06T12:44:45.207Z,2013-12-16T14:11:15.234Z
highlight,,,https://www.churchofjesuschrist.org/study/ensign/2003/02/three-parables-the-unwise-bee-the-owl-express-and-two-lamps?lang=eng&id=p19,Faith,,Default Set,2017-11-05T17:51:15.642Z,2017-05-09T14:56:23.786Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/jacob/5?lang=eng&id=p46,Agency,,Default Set,2017-10-29T15:23:16.461Z,2011-10-03T12:47:48.001Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1994/04/tithing?lang=eng&id=p16-p19,Tithing; Faith; Sacrifice,,Default Set,2017-10-22T16:48:22.397Z,2017-10-22T15:55:35.061Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2017/10/the-living-bread-which-came-down-from-heaven?lang=eng&id=p21,Atonement; Sacrament,,Default Set,2017-10-22T15:16:31.278Z,2017-10-08T15:35:37.771Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/jacob/1?lang=eng&id=p17,Authority; Revelation; Stewardship,,Default Set,2017-10-18T19:23:12.412Z,2016-01-17T00:08:50.682Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/jacob/1?lang=eng&id=p8,Fear of Man,,Default Set,2017-10-15T13:10:04.236Z,2013-11-16T14:55:34.593Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/33?lang=eng&id=p11,Book of Mormon,,Default Set,2017-10-14T11:53:02.761Z,2011-09-25T12:48:15.020Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/28?lang=eng&id=p20-p22,Satan,,Default Set,2017-10-13T11:38:12.180Z,2013-04-26T20:54:48.329Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/enos/1?lang=eng&id=p26-p27,Judgment,,Default Set,2017-10-09T12:57:48.251Z,2016-02-11T13:39:05.169Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2017/10/repentance-is-always-positive?lang=eng&id=p6,Repentance,,Default Set,2017-10-09T12:47:34.250Z,2017-10-09T12:46:49.521Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2013/04/the-hope-of-gods-light?lang=eng&id=p18,Revelation,,Default Set,2017-10-09T12:33:26.203Z,2017-10-09T12:33:07.783Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2013/04/the-hope-of-gods-light?lang=eng&id=p7-p12,Abuse; Stories,,Default Set,2017-10-09T12:31:52.883Z,2017-10-09T12:31:52.883Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2010/04/the-blessing-of-scripture?lang=eng&id=title1-p1,Scriptures; Favourite Talks,,Default Set,2017-10-09T00:43:25.558Z,2017-10-08T16:01:07.882Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2010/10/reflections-on-a-consecrated-life?lang=eng&id=p14-p15,Work,,Default Set,2017-10-08T16:02:44.944Z,2010-11-25T15:04:25.251Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2017/10/the-living-bread-which-came-down-from-heaven?lang=eng&id=p33,Celestial Kingdom; Service,,Default Set,2017-10-08T15:44:46.115Z,2017-10-08T15:44:46.115Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/27?lang=eng&id=p20,Power of God,,Default Set,2017-10-08T12:23:53.756Z,2013-04-28T12:31:05.139Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2008/10/come-what-may-and-love-it?lang=eng&id=title2,Attitude; Laughter,,Default Set,2017-10-06T17:11:45.662Z,2017-10-06T17:11:45.662Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2008/10/come-what-may-and-love-it?lang=eng&id=title1-p1,Adversity; Favourite Talks,,Default Set,2017-10-06T17:11:14.953Z,2017-10-06T17:11:14.953Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/21?lang=eng&id=p1-p3,Appearances; Jesus Christ; Judgment,,Default Set,2017-09-28T14:12:35.149Z,2013-07-25T12:46:04.036Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/isa/41?lang=eng&id=p6,Friendship; Ministering; Service,,Default Set,2017-09-27T15:40:24.387Z,2012-07-30T12:58:11.437Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/josh/1?lang=eng&id=p9,Fear; Adversity; Courage; Comfort; Change; Strength,,Default Set,2017-09-27T15:39:36.842Z,2012-02-26T20:52:03.162Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2017/04/songs-sung-and-unsung?lang=eng&id=p16,"Diversity; Homosexuality, Same-Sex Marriage",,Default Set,2017-09-25T00:00:11.864Z,2017-09-24T17:41:09.140Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2014/04/bear-up-their-burdens-with-ease?lang=eng&id=title1-p1,Adversity; Favourite Talks,,Default Set,2017-09-24T16:55:46.875Z,2017-09-24T16:55:46.875Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/1-pet/3?lang=eng&id=p10-p11,Communication,,Default Set,2017-09-24T16:48:46.789Z,2012-01-29T20:26:11.694Z
highlight,,"<div>Prepare to Meet God <br />
 <br />
￼ <br />
 <br />
“There are many kinds of challenges. Some give us necessary experiences. Adverse results in this mortal life are not evidence of lack of faith or of an imperfection in our Father in Heaven’s overall plan. The refiner’s fire is real, and qualities of character and righteousness that are forged in the furnace of affliction perfect and purify us and prepare us to meet God.” <br />
 <br />
Elder Quentin L. Cook of the Quorum of the Twelve Apostles, “The Songs They Could Not Sing,” Ensign, Nov. 2011, 106. </div>",https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/128?lang=eng&id=p24,Adversity,,Default Set,2017-09-24T13:06:29.186Z,2013-08-18T20:14:12.866Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/10?lang=eng&id=p20,Gratitude; Adversity; Hope,,Default Set,2017-09-24T12:58:25.509Z,2013-06-28T11:57:19.308Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/17?lang=eng&id=p15,Agency,,Default Set,2017-09-24T12:34:38.519Z,2013-07-05T13:04:19.130Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/17?lang=eng&id=p14,Prophecy,,Default Set,2017-09-24T12:34:13.571Z,2013-07-05T13:03:34.789Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/2-ne/15?lang=eng&id=p4,Parenting; Wayward Children,,Default Set,2017-09-24T12:33:41.933Z,2013-06-29T12:19:26.575Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/1-ne/20?lang=eng&id=p10,Adversity,,Default Set,2017-09-22T13:08:30.422Z,2011-08-13T13:40:16.666Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2013/04/for-peace-at-home?lang=eng&id=p27,Balance,,Default Set,2017-09-20T11:34:57.411Z,2013-10-27T15:53:25.697Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/nt/heb/12?lang=eng&id=p1,Balance,,Default Set,2017-09-20T11:34:48.196Z,2012-11-09T05:29:01.766Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2010/10/of-things-that-matter-most?lang=eng&id=p11,Balance,,Default Set,2017-09-20T11:34:38.475Z,2010-10-08T11:50:09.460Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2010/10/of-things-that-matter-most?lang=eng&id=p12-p13,Balance,,Default Set,2017-09-20T11:34:28.162Z,2014-03-26T02:13:41.563Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/ot/eccl/3?lang=eng&id=p13,Sharpen the Saw; Work; Balance,,Default Set,2017-09-20T11:34:07.954Z,2012-02-05T22:07:17.302Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/10?lang=eng&id=p4,Sharpen the Saw; Balance,,Default Set,2017-09-20T11:33:56.867Z,2012-06-05T04:47:29.311Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/nt/john/6?lang=eng&id=p27,Priorities; Goals,,Default Set,2017-09-20T11:33:22.817Z,2013-12-29T16:26:10.830Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/24?lang=eng&id=p9,Priorities; Talents; Callings,,Default Set,2017-09-20T11:33:06.170Z,2012-07-08T05:02:38.959Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/bofm/alma/22?lang=eng&id=p15-p16,Priorities,,Default Set,2017-09-20T11:32:42.077Z,2012-03-13T13:43:52.830Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2006/10/o-be-wise?lang=eng&id=p20,Parenting; Priorities; Callings; Family; Motherhood; Fatherhood; Balance; Career,,Default Set,2017-09-20T11:31:44.359Z,2013-02-27T13:04:25.719Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2016/04/in-praise-of-those-who-save?lang=eng&id=p15-p16,Singleness,,Default Set,2017-09-20T11:29:59.259Z,2017-09-20T11:29:59.259Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2016/04/in-praise-of-those-who-save?lang=eng&id=p8-p9,Blessings; Work; Family; Marriage,,Default Set,2017-09-20T11:28:13.544Z,2016-04-10T14:01:02.114Z
highlight,,,https://www.churchofjesuschrist.org/study/manual/teachings-of-presidents-of-the-church-howard-w-hunter/chapter-16-marriage-an-eternal-partnership?lang=eng&id=p19,Gratitude; Revelation (Not Meet to be Commanded in All Things); Revelation; Marriage; Singleness,,Default Set,2017-09-20T11:24:07.861Z,2016-08-21T18:50:26.667Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2010/04/we-follow-jesus-christ?lang=eng&id=p14,Defending the Faith; Tolerance; Contention; Conflict Resolution,,Default Set,2017-09-18T14:00:20.261Z,2017-09-18T14:00:20.261Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2009/10/love-and-law?lang=eng&id=p36,Parenting; Revelation,,Default Set,2017-09-17T13:14:36.551Z,2017-09-17T13:14:38.348Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2006/04/the-abundant-life?lang=eng&id=p31,Joy; Cheerfulness,,Default Set,2017-09-17T13:13:38.938Z,2017-09-17T12:58:43.362Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/2009/10/love-and-law?lang=eng&id=p35,Parenting; Wayward Children,,Default Set,2017-09-17T12:48:20.660Z,2015-06-28T13:18:24.756Z
highlight,,,https://www.churchofjesuschrist.org/study/general-conference/1989/04/beware-of-pride?lang=eng&id=p28,Pride; Worldliness (Materialistic); Wealth,,Default Set,2017-09-16T21:51:19.775Z,2017-09-05T12:58:59.390Z
reference,,,https://www.churchofjesuschrist.org/study/scriptures/nt/luke/12?lang=eng&id=p15,Worldliness (Materialistic); Covetousness; Ponderize Queue; Wealth,,Default Set,2017-09-16T21:29:26.773Z,2012-07-14T12:31:40.104Z
highlight,,,https://www.churchofjesuschrist.org/study/scriptures/dc-testament/dc/11?lang=eng&id=p7,Wealth,,Default Set,2017-09-16T21:26:32.396Z,2012-08-15T12:53:25.077Z
